product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category
1453ccf9f48744621693449a0eebcd29,Dartboard Set,Out of the Blue,8.97,2,1,5.0,Technical Details Item Weight1.2 Kg Product Dimensions36 x 1 x 36 cm Manufacturer recommended age:16 years and up Item model number17931    Additional Information ASINB00F9896NU Customer Reviews ,"Our 2 sided dart board has traditional darts on one side and a target dart game on the other! Includes 2 sets of darts (3 of each colour) and full instruction. The dartboard measures around 36 cm x 36 cm x 1.1 cm. It makes a superb Fathers Day gift or Christmas gift for teenagers. Warning: Keep away from children! Risk of injury due to sharp objects. Area around board must be kept clear, walls and furniture may get damaged by the dar. Min Age: 16 Years","Five Stars // 5.0 // 27 Dec. 2015 // By
    
    Amazon Customer
  
 on 27 Dec. 2015 // my son love it and quick delivery thanks",Board Games,,,,Games
9fb88a5c41950213b1dab7110b2ceb69,BrainBites Dinosaurs,The Green Board Game Co.,7.84,3,6,4.0,"Technical Details Item Weight222 g Product Dimensions10.5 x 4 x 14.5 cm Manufacturer recommended age:5 years and up Item model number46006 Main Language(s)English manual, English Number of Game Players2 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB003W5PYP6 Best Sellers Rank 53,651 in Toys & Games (See top 100) #92 in Toys & Games > Games > Trivia & Quiz Games #1403 in Toys & Games > Games > Board Games Shipping Weight222 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 July 2010    Feedback  Would you like to update product info or give feedback on images?","Product Description Answer questions and earn yourself a brain cell, or two, or three! The first player to fill their brain card with brain cells is the winner. Choose to answer an easy, medium or hard question and earn brain cells accordingly - introduce some strategy into how difficult a question you choose and build your brain cell total up. A roaring addition to the BrainBite range - players' test their knowledge of dinosaurs from the Jurassic, Cretaceous and Triassic periods. Do you know your Baryonyx from your Brachiosaurus? Box Contains 1 x BrainBox 46006 Brainbites Dinosaurs","Quick game. // 4.0 // 22 Nov. 2011 // By
    
    Armida
  
 on 22 Nov. 2011 // Good game for children who are interested in dinosaurs. My grandson really enjoys it as he can score well. It is easy to use and doesn't take up a lot of space so can be used anywhere -even in the car. Taxes adults' memories but is good for us. | Great for dinosaur fanatics // 5.0 // 6 Sept. 2012 // By
    
    Suzi Nine
  
 on 6 Sept. 2012 // This is a great game for dino lovers. My son (5) has been hooked on the 'Walking with Dinosaurs' DVD so this seemed an ideal present.The best thing about the game is being ab",Board Games,,,,Games
fb5cc51551c77e2a215d439ccffb0454,Chinese Checkers - Solid Maple Wood with Glass Marbles - 11 inch (Made in USA),WE Games,,1,7,4.4,Technical Details Item Weight1 Kg Product Dimensions11.1 x 11.1 x 1.5 cm Manufacturer recommended age:14 years and up Item model number499011 Main Language(s)English Batteries Required?No    Additional Information ASINB00JMHRA2I Customer Reviews ,"This classic Chinese Checkers game is made in the USA of solid maple wood with great attention paid to quality and durability. Made from American hardwood lumber that is certified eco friendly by the Sustainable Forestry Initiative (SFI), each Shut the Box game proudly bears the Made in USA label engraved on the underside. A light finish is applied over the natural wood for an ultra smooth surface. The colorful marbles are made of glass and come with a cotton drawstring pouch for storage. Easy to follow instructions and game history are included. Whether you're playing with 2 or 6 people, you'll have a blast competing with your friends, teasing them, and enjoying each other's competitive spirit. Chinese Checkers was invented in China, right? Wrong! It was actually invented in the United States by a professor in Boston!","It made an excellent present // 4.0 // 27 Feb. 2015 // By
    
    GangstaGranny
  
 on 27 Feb. 2015 // A very elegant wooden board with glass marbles.  Only snag is that some of the colours are a bit too close to each other and hard to distinguish in artificial light.  But generally a lovely set.  It made an excellent present | Solid and well made product // 5.0 // 13 Jan. 2015 // By
    
    Pat Moor
  
 on 13 Jan. 2015 // This is a solid and well made product. It was a Christmas present for someone else but so far I have not had any negative feedback from the recipient. | no game instructio",Board Games,,,,Games
ccbd28e0d1849f4177223e35f421d7a9,Story Cubes Verzaubert [German Version],Hutter Trade GmbH + Co KG,8.63,7,,,"Technical Details Item Weight41 g Product Dimensions7.3 x 3 x 14.9 cm Item model number273024 Main Language(s)German published, Italian manual, German manual, French manual, English manual, Spanish manual, Italian Batteries Included?No    Additional Information ASINB00GUGP2J2 Customer Reviews Be the first to review this product Best Sellers Rank 274,024 in Toys & Games (See top 100) #4951 in Toys & Games > Games > Board Games Shipping Weight41 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available2 Jan. 2014    Feedback  Would you like to update product info or give feedback on images?",,,Board Games,,,,Games
0698c98791aae50e68f4aaef7fbe7083,HABA Brandon The Brave,Haba,8.50,24,1,4.0,"Technical Details Item Weight558 g Product Dimensions15.7 x 5 x 23.6 cm Manufacturer recommended age:5 years and up Item model number7123 Main Language(s)Dutch published, English published, French published, German published, Italian published, Spanish published Number of Game Players4 Batteries Included?No    Additional Information ASINB00EJJLLXS Best Sellers Rank 135,450 in Toys & Games (See top 100) #181 in Toys & Games > Games > Dominoes & Tile Games #2955 in Toys & Games > Games > Board Games Shipping Weight558 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available5 Jun. 2014    Feedback  Would you like to update product info or give feedback on images?","Product Description Want to be as strong, brave and glorious as the knight Brandon the Brave? To become a knight, all knaves first have to master regal tasks and prove that they have good intuition. Your task is to seek out giants, dragons, witches, and other dangers! The player who can skillfully place the field tiles next to each other, thus mastering the tasks, will be the lustrous champion at the end of the game. An adventure-filled tile-based game for 2 to 4 prospective knights ages 5 to 99. Box Contains Board, cards and wooden figures","Great Little Game // 4.0 // 8 Aug. 2015 // By
    
    Flexistranger
  
 on 8 Aug. 2015 // This is a great little game.  If you like Euro style games and have young kids it is worth getting.  My 3 year old and 6 year old like to play it and can understand the rules.As usual with Haba Games, the pieces are very well made and high quality.Recommended",Board Games,,,,Games
35d9a158e3df30113ce885598c13a550,Story Cubes Spurensuche [German Version],Hutter Trade GmbH + Co KG,8.78,10,,,"Technical Details Item Weight45 g Product Dimensions2.5 x 3 x 7.3 cm Item model number273000 Main Language(s)German published, Italian manual, German manual, French manual, English manual, Spanish manual, German Batteries Included?No    Additional Information ASINB00GUGOW8O Best Sellers Rank 490,996 in Toys & Games (See top 100) #7766 in Toys & Games > Games > Board Games Shipping Weight118 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 Jan. 2014    Feedback  Would you like to update product info or give feedback on images?",,,Board Games,,,,Games
a318d93275914a9ac14dc6bc9d68a280,Bug Sand Art Decorations 5 Assorted with Coloured Sand & Ribbon for Children to Make & Decorate(Pack of 5),Baker Ross,4.95,,5,4.8,"Technical Details Item Weight209 g Product Dimensions1.5 x 20 x 23 cm Manufacturer recommended age:3 years and up    Additional Information ASINB00702S3EQ Best Sellers Rank 86,404 in Toys & Games (See top 100) #139 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight209 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available21 Jan. 2012   ",,"bug fun // 4.0 // 25 Sept. 2014 // By
    
    shopper
  
 on 25 Sept. 2014 // A good morning's fun. Well packaged, attractive and possible for a four year old to join in with. Good for learning to plan a series of actions and for dexterity. Googly eyes didn't stick, though, so only four stars. | Used these for our toddlers birthday party - kids loved it and each had a nice artsy crafty thing ... // 5.0 // 18 Oct. 2015 // By
    
    Amazon Customer
  
 on 18 Oct. 2015 // Used these for our toddlers birthday party - kids loved it and each had a nice artsy crafty thing to take home. | Fun unusu",Art Sand,,,,Arts & Crafts
9ecb5255d611a38beeb1ab34e65425e5,Play Sand 1Kg,shopondo,15.20,,1,5.0,Technical Details Item Weight1.1 Kg Product Dimensions13 x 13 x 12 cm Manufacturer recommended age:4 years and up Number of Puzzle Pieces6 Colorbrown    Additional Information ASINB0142ZY4IM Shipping Weight1.1 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available18 Aug. 2015    Feedback  Would you like to update product info or give feedback on images?,"It's more fun when it's Wacky! Play Sand is the squeezable sand where you can FEEL the fun! Pack it, pull it, shape it and love it, Play Sand is so incredible you can't put it down. It's Sand - meaning it sticks to itself and not to you! It's easy to shape and mould and flows through your fingers like a slow-moving liquid, but leaves them completely dry. Play Sand stimulates children's creative skills allowing them to create anything they can imagine. It never dries out and is gluten free. This soft and stretchy sand easily cleans up while delivering non-stop fun. Have endless hours of fun with the Brown Sand! For ages 4 years and over.","Brilliant product! // 5.0 // 25 Sept. 2015 // By
    
    Aaron Q
  
 on 25 Sept. 2015 // Brilliant product! My 5 year old loves playing with this motion sand and it keeps her entertained for hours. The sand makes no mess, it doesn’t dry out, and it is easy to build sand castles and to fill moulds. I wish I would have bought 2 buckets.",Art Sand,,,,Arts & Crafts
75cf759be39d513d527f6dbfe18e8098,John Adams Sands Alive Animal Set,John Adams,17.60,18,39,4.2,Technical Details Item Weight1.1 Kg Product Dimensions37.6 x 26.6 x 6 cm Manufacturer recommended age:3 years and up Item model number10242 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00ZTPISCS Customer Reviews ,Product Description Sands Alive! Is unique sand. It is really easy to mould into any shape and is ideal for children.The sand is made out of all-natural material and does not stain. Enjoy yourself by making 3D shapes and animals with the moulds included and let your imagination run wild! Sands Alive does not dry out! Box Contains 675g Sands Alive!3 x Animal mouldsother mouldsTray for sand.,"the ‘sand’ in the package acts nothing like the sand in the marketing video // 1.0 // 6 April 2016 // By
    
    b4-its-2-l8
  
TOP 1000 REVIEWER on 6 April 2016 // if(ue) {
    ue.count(""reviewsCustomerAiryVideoUninitialized"", 0);
  }

  if (typeof P !== ""undefined"") {
    P.when('Airy').execute(function(Airy) {
      Airy.embed({""installFlashButtonText"":""Install Flash Player"",""contentTitle"":null,""autoplayCutOffTimeSeconds"":null,""ageGate"":{""monthNames"":[""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""deniedPrompt"":""We are sorry.",Art Sand,,,,Arts & Crafts
4aa09120d1d01696edb2b6d7a1518da6,Wacky-tivities Kinetic Sand 14 oz Neon Orange,Kinetic Sand,12.63,5,3,5.0,"Technical Details Item Weight522 g Product Dimensions5.1 x 21.6 x 21.6 cm Manufacturer recommended age:3 years and up Item model number20067306 Main Language(s)English Batteries Required?No    Additional Information ASINB00IGLR1Q6 Best Sellers Rank 161,724 in Toys & Games (See top 100) #223 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight522 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available21 Jan. 2015    Feedback  Would you like to update product info or give feedback on images?","Its more fun when its Wacky! Kinetic Sand is the squeezable sand where you can FEEL the fun! Youve seen it before, but youve never felt anything like it! Pack it, pull it, shape it and love it, Kinetic Sand is so incredible you cant put it down. Its kinetic ? meaning it sticks to itself and not to you! It oozes, moves and melts right before your eyes. It flows through your fingers like a slow-moving liquid, but leaves them completely dry. Kinetic Sand stimulates childrens creative skills allowing them to create anything they can imagine over and over again. Kinetic Sand never dries out and is gluten free. This soft and stretchy sand easily cleans up while delivering non-stop fun! Its squeezable sand you cant put down. Feel the difference with Kinetic Sand!","magical stuff didn't stick to anything and easy to put away at the end of the day ... // 5.0 // 15 Jun. 2015 // By
    
    jo corneill
  
 on 15 Jun. 2015 // magical stuff  didn't stick to anything and easy to put away at the end of the day  didn't dry up at all  it was great to play with and mould well when using pots to put it in to make shapes  we used egg cups to make mini sandcastles  well worth the money and a great ""rainy day "" toy to bring out | I think that this product is one of the best things out there today // 5.0 // 30 Jun. 2015 // By
    
    Crackshot21
  
 on 30 Jun. 2015 // ",Art Sand,,,,Arts & Crafts
ad95fdf7fbf05ab0fa92276aaf3ccad5,Kinetic Sand - Sandbox & Molds - Purple,Kinetic Sand,20.49,7,19,4.1,"Technical Details Item Weight472 g Product Dimensions6.4 x 27.9 x 26.7 cm Manufacturer recommended age:4 - 11 years Item model number20067130 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00IGLQWUW Best Sellers Rank 20,099 in Toys & Games (See top 100) #49 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight794 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available27 Jun. 2014    Feedback  Would you like to update product info or give feedback on images?","It's more fun when it's wacky! kinetic sand is the squeezable sand where you can feel the fun! you've seen it before, but you've never felt anything like it! pack it, pull it, shape it and love it, kinetic sand is so incredible you can't put it down. It's kinetic - meaning it sticks to itself and not to you! it oozes, moves and melts right before your eyes. It flows through your fingers like a slow-moving liquid, but leaves them completely dry. Kinetic sand stimulates children's creative skills allowing them to create anything they can imagine over and over again. Kinetic sand never dries out and is gluten free. This soft and stretchy sand easily cleans up while delivering non-stop fun! it's squeezable sand you can't put down. Feel the difference with kinetic sand!","Wonderful stuff! My son plays with it all the ... // 5.0 // 25 Feb. 2015 // By
    
    Agnieszka R.
  
 on 25 Feb. 2015 // Wonderful stuff! My son plays with it all the time. Only downfall is the price because you only get a small amount for this price. | One Star // 1.0 // 14 Dec. 2015 // By
    
    Christine Firth
  
 on 14 Dec. 2015 // Suppose to be bright purple on all the pictures, is an insipid pink not happy | not as appears // 2.0 // 30 Jun. 2015 // By
    
    Joan
  
 on 30 Jun. 2015 // Not as advertised on the TV, much less content | Totally addictive playing. // 5.0 // 5 Jun. 201",Art Sand,,,,Arts & Crafts
947d6393d1b7fbbeba0f098ad8fac004,Kinetic Sand Paw Patrol Character Playset (Multi-Colour),Kinetic Sand,23.49,13,1,5.0,"Technical Details Item Weight662 g Product Dimensions5.7 x 25.4 x 26.7 cm Manufacturer recommended age:36 months - 18 years Item model number6027965 Main Language(s)Italian manual, German manual, French manual, English manual, Spanish manual Assembly RequiredNo Batteries Required?No Remote Control Included?No    Additional Information ASINB018J7JNZS Best Sellers Rank 5,060 in Toys & Games (See top 100) #20 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight662 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available27 Jan. 2016    Feedback  Would you like to update product info or give feedback on images?","Product Description The Paw Patrol is on a roll with Kinetic Sand! Now you can mould your favourite Paw Patrol pups and play at Adventure Bay Beach! With 3 colours of Kinetic Sand and 3 unique pup moulds, you can create Rubble, Chase and Marshall characters! It’s easy to mould, create and play with the included Adventure Bay play space. Just open up the box, create the beach out of Kinetic Sand and let the fun begin. And with the Ryder character stand, you can create all your favourite Paw Patrol rescues. Kinetic Sand never dries out, keeps your hands clean and is easy to clean up. Race to the ruff-ruff rescue with the Kinetic Sand Paw Patrol Adventure Bay Beach Playset! For ages 3 years and over. Safety Warning Unhappy Baby Face - Choking Hazard; Small Parts - Not for Children under 3 years See all Product Description","Five Stars // 5.0 // 3 April 2016 // By
    
    Mrs R Emery
  
 on 3 April 2016 // grandson loves it",Art Sand,,,,Arts & Crafts
e71fc561fa3b9bdb72a6f1ebdd77eec7,Moon Sand Refill Red,Spin Master,3.99,,2,5.0,"Technical Details Manufacturer recommended age:3 years and up Manufacturer reference20022698    Additional Information ASINB0043910I0 Best Sellers Rank 415,674 in Toys & Games (See top 100) #504 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight349 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available16 Sept. 2010    Feedback  Would you like to update product info or give feedback on images?",,"Five Stars // 5.0 // 13 May 2015 // By
    
    Mrs A.L. Smith
  
 on 13 May 2015 // Good fun for the garden | Five Stars // 5.0 // 30 July 2014 // By
    
    Miss Naomi Rios
  
 on 30 July 2014 // Great refill",Art Sand,,,,Arts & Crafts
273f14c21b45c363b5164f369e0635be,Motion Sand® Sea Life Playset,Motion Sand,6.99,,34,4.7,"Technical Details Item Weight948 g Product Dimensions29 x 25 x 6 cm Manufacturer recommended age:3 years and up Assembly RequiredNo    Additional Information ASINB00V3IXOTM Best Sellers Rank 11,156 in Toys & Games (See top 100) #31 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight948 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available23 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Have endless hours of fun with this deluxe playtray playset, creating brilliant sand shapes or create your own sculptures. Motion Sand® is the squeezable sand where you can FEEL the fun! Pack it, pull it, shape it and love it, Motion Sand is so incredible you can't put it down. It's kinetic - meaning it sticks to itself and not to you! It's easy to shape and mould and flows through your fingers like a slow-moving liquid, but leaves them completely dry. Kinetic Sand stimulates children's creative skills allowing them to create anything they can imagine. It never dries out and is gluten free. This soft and stretchy sand easily cleans up while delivering non-stop fun! It's squeezable sand you can't put down. The deluxe playtray playset includes Motions Sand®, 8 sea and beach themed moulds and play scene tray. For ages 3 years and over. Motion Sand® is a registered trade mark of ProActive Distribution.","fantastic magic sand // 5.0 // 25 April 2015 // By
    
    Kyrsty
  
 on 25 April 2015 // Really impressed with this product. Bought on offer for around £6, when it arrived, it was Mich bigger than I expected. Ideal for all ages, when my daughter, age 5, was plsting with it in the garden everyone wanted to play, especially the adults. My daughter loved that the sand is much easier for her to mould having not yet been able to successfully made proper sandcastles independantly at the beach she loved this.the box turns into a sand pit of sorts, plenty of accessories, an excellent buy! | Great pr",Art Sand,,,,Arts & Crafts
a864ed32829c7fdabf9332fb7db0da03,Motion Sand Round Tub Playset,Motion Sand,8.99,2,40,4.8,"Technical Details Item Weight948 g Manufacturer recommended age:3 years and up Assembly RequiredNo    Additional Information ASINB00V3HJT1U Best Sellers Rank 40,355 in Toys & Games (See top 100) #84 in Toys & Games > Arts & Crafts > Art Sand Shipping Weight948 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available23 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Motion Sand® is the squeezable sand where you can FEEL the fun! Pack it, pull it, shape it and love it, Motion Sand is so incredible you can't put it down. It's kinetic - meaning it sticks to itself and not to you! It's easy to shape and mould and flows through your fingers like a slow-moving liquid, but leaves them completely dry. Kinetic Sand stimulates children's creative skills allowing them to create anything they can imagine. It never dries out and is gluten free. This soft and stretchy sand easily cleans up while delivering non-stop fun! It's squeezable sand you can't put down. Have endless hours of fun with this 800g Brown Sand! For ages 3 years and over.","... something that the kids could play with but be easy to contain and clear up // 5.0 // 27 Oct. 2015 // By
    
    happyasgary
  
 on 27 Oct. 2015 // We live in a flat with no garden and so wanted something that the kids could play with but be easy to contain and clear up. This sand is perfect, it doesn't spread everywhere and you can make the most detailed castles and molds from it. Great fun. | Five Stars // 5.0 // 19 July 2015 // By
    
    Ali
  
 on 19 July 2015 // Excellent, it keeps my son happy and busy all the day | Impressive // 5.0 // 10 July 2015 // By
    
    Pinder Lota
  
 ",Art Sand,,,,Arts & Crafts
ac200dc1631de8351b8bac4c13e91970,Coloured Ice Cream Play Sand Set For Kids - 1 Pound (450 Gram) Colour Play Sand Box 3 Moulds - Pink Sculpting Magic Super Fun Sand Kit,Slammer,10.95,3,24,4.3,Technical Details Item Weight499 g Product Dimensions33.4 x 23 x 7 cm Manufacturer recommended age:36 months - 7 years Item model number99103 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00TSOKT6E Customer Reviews ,"Make your own Play Sand Ice Cream with this Superset. Use the three moulds and bags of Play Sand to make your pretend frozen treats. This stuff isn't like your normal sand either - it's super-squishy, sticks together and very easy to mould. Have a blast with Play Sand! A great playset for ages three and up,. What's in the box? 3x bags of Play Sand 3 x moulds","Great fun without being too messy. // 5.0 // 9 Nov. 2015 // By
    
    Hakon Soreide
  
TOP 500 REVIEWER on 9 Nov. 2015 // if(ue) {
    ue.count(""reviewsCustomerAiryVideoUninitialized"", 0);
  }

  if (typeof P !== ""undefined"") {
    P.when('Airy').execute(function(Airy) {
      Airy.embed({""installFlashButtonText"":""Install Flash Player"",""contentTitle"":null,""autoplayCutOffTimeSeconds"":null,""ageGate"":{""monthNames"":[""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""deniedPrompt"":""We are sorry. You are not old enough to watch this vide",Art Sand,,,,Arts & Crafts
6068dffbc88ba3d246fe5ddebd1fec3a,Fuzzy-Felt Advent Calender,Fuzzy Felt,12.50,2,11,4.3,"Technical Details Item Weight358 g Product Dimensions27 x 25.2 x 1.4 cm Manufacturer recommended age:3 years and up Item model number9984 Batteries Included?No    Additional Information ASINB00J6767H8 Best Sellers Rank 103,942 in Toys & Games (See top 100) #97 in Toys & Games > Advent Calendars #172 in Toys & Games > Arts & Crafts > Felt Kits Shipping Weight358 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available8 Sept. 2014    Feedback  Would you like to update product info or give feedback on images?","Product Description A different kind of Advent Calender, get in the festive spirit with these felt pieces.Open up a door each day to reveal a festive felt picture.Use the felt board in the centre to create a traditional Christmas scene of Santa with his reindeer, sleigh and of course all those exciting gifts!Have you been good this year? Box Contains Felt BoardFelt PiecesInstructions","A nice idea but the pieces behind each door are really ... // 3.0 // 20 Dec. 2015 // By
    
    Rona Thompson
  
 on 20 Dec. 2015 // A nice idea but the pieces behind each door are really small so a bit too fiddly I've found. Also, there are so many pieces they don't all fit on the felt. Good quality though and I'll keep a hold of it and see if my kids like it better next year when they are a bit older. | Really lovely // 5.0 // 2 Dec. 2015 // By
    
    Suzanne
  
 on 2 Dec. 2015 // I bought this in June. Got it for £7 and of course just opened it now. It's really a lovely calendar. Sturdil",Felt Kits,,,,Arts & Crafts
7b8d31fe3873c206e5c8fd86aca33f9b,"Toob ""Safari Incredible Creatures Widow Spider"" Miniature (Black)",Toob,8.81,8,1,5.0,"Technical Details Item Weight150 g Product Dimensions17.5 x 12 x 5 cm Manufacturer recommended age:36 months - 18 years Item model number545406 Main Language(s)English Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plastic Material Composition100% Plastic Remote Control Included?No    WEEE Directive Click here for information about recycling electrical and electronic products Additional Information ASINB000NDO7AI Best Sellers Rank 120,656 in Toys & Games (See top 100) #1548 in Toys & Games > Figures & Playsets > Farm & Animals Shipping Weight200 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available10 Feb. 2009    Feedback  Would you like to update product info or give feedback on images?","Product Description Our mission is to teach children the importance of nature and its conservation through the joy of play. All of our miniatures are created to help children to understand the world around them and to develop a fascination with nature, the natural world and our heritage. Handfinished so no two miniatures are the same. Safety Warning Not suitable for children under the age of 3 See all Product Description","OK // 5.0 // 22 Nov. 2015 // By
    
    JASON MORGAN
  
 on 22 Nov. 2015 // GOOD",Farm & Animals,,,,Figures & Playsets
50488da9dbcbc0520424f80bb7c26659,Schleich Feeding Pellets & Oats 42129,Schleich,3.99,19,1,5.0,"Technical Details Item Weight100 g Product Dimensions9 x 3.3 x 14 cm Manufacturer recommended age:3 years and up Item model number42129 Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00J9GECOG Best Sellers Rank 246,530 in Toys & Games (See top 100) #2881 in Toys & Games > Figures & Playsets > Farm & Animals Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Mar. 2014    Feedback  Would you like to update product info or give feedback on images?",Pellet + oats,"Great accessory for a play farm // 5.0 // 8 Jan. 2016 // By
    
    wendyjo
  
 on 8 Jan. 2016 // Rapid delivery and used with ELC farm",Farm & Animals,,,,Figures & Playsets
1adc5499573f48c89ec7a4ab9822ae44,"Dogs Collection - 4""/10cm Hand Painted Siberian Husky Figure - Papo",Papo,5.06,10,6,4.2,"Technical Details Item Weight9 g Product Dimensions11.2 x 2.4 x 6.4 cm Manufacturer recommended age:3 years and up Item model number54035 Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00IO8BCS4 Best Sellers Rank 63,452 in Toys & Games (See top 100) #842 in Toys & Games > Figures & Playsets > Farm & Animals Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Mar. 2014    Feedback  Would you like to update product info or give feedback on images?","Dogs Collection - 4""/10cm Hand Painted Siberian Husky Figure - Papo. The Siberian Husky is a medium to large, dense-coat working dog breed that originated in north-eastern Siberia. The breed belongs to the Spitz genetic family. 4"" figure. Style and colour may vary. For ages 3+","Not exactly what I expected.. // 3.0 // 14 Dec. 2015 // By
    
    Lori Lowson
  
 on 14 Dec. 2015 // Nicely crafted and everything, just not what I was expecting. It's a really small plastic toy, when to be honest I originally thought it was an ornament  of some sort. But I guess that was my own fault for not double checking. But I do think it should be stated more clearly that it is in fact a small toy. But I will be keeping it either way, as we love huskies, and anything husky - toy or not - is fine with us! | delivery charge too much // 3.0 // 23 Nov. 2015 // By
    
    Claire
  
 on 23 ",Farm & Animals,,,,Figures & Playsets
7a1ff888dddd5c2a4bd51143f2d37a88,Bullyland Rafiki with Simba Figurine,Bullyland,5.49,18,11,4.2,"Technical Details Item Weight27 g Product Dimensions4 x 4 x 10 cm Manufacturer recommended age:3 - 3 years Item model numberBUL-12256 Main Language(s)Italian manual, German manual, French manual, English manual, Spanish manual Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB008JFEQPS Best Sellers Rank 16,557 in Toys & Games (See top 100) #239 in Toys & Games > Figures & Playsets > Farm & Animals Shipping Weight59 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available12 July 2012    Feedback  Would you like to update product info or give feedback on images?",Product Description BUL-12256 A playful figurine for children to recreate the fantasy world of Rafiki and lion cub Simba from the Lion King. Combine with other figurines from The Lion King or another Disney film. Encourages hand-eye coordination and stimulates the imagination. Colourfully hand-painted and made from PVC-free material. Suitable for children from three years. Box Contains 1 x Figure,"brilliant // 5.0 // 12 Oct. 2013 // By
    
    steve
  
 on 12 Oct. 2013 // brilliant perfect for it needs make someone very happy. size was perfect detail was absolutely amazing very good buy thank you | Beautiful figurine // 5.0 // 27 Feb. 2016 // By
    
    Kim
  
 on 27 Feb. 2016 // Beautiful little piece.  My daughter is Lion King mad and we have all of the big name lion figurines which she pretends are characters from the Lion King.  When we came across these Disney figures right before her birthday we were thrilled!  We weren't disappointed!  Lovely quality and detail. | Toy // 3.0 //",Farm & Animals,,,,Figures & Playsets
